clean_NNAJ_actors|Filename|Year|categoria
Autodefensas Gaitanistas De Colombia|NS N° 008-17 a IR N° 004-11 Soacha-CUN.pdf|2017|Nuevos Paramilitares (Narco-Para)
Autodefensas Unidas De Colombia|NS N° 008-17 a IR N° 004-11 Soacha-CUN.pdf|2017|Paramilitares
Autodefensas Gaitanistas De Colombia|NS N° 008-17 a IR N° 004-11 Soacha-CUN.pdf|2017|Nuevos Paramilitares (Narco-Para)
Urabeños|NS N° 008-17 a IR N° 004-11 Soacha-CUN.pdf|2017|Nuevos Paramilitares (Narco-Para)
Bloque Capital De Las Águilas Negras|NS N° 008-17 a IR N° 004-11 Soacha-CUN.pdf|2017|
Grupo Armado Ilegal|NS N° 009-17 a IR N° 031-12 Saravena - ARA.pdf|2017|
Ejército De Liberación Nacional|NS N° 009-17 a IR N° 031-12 Saravena - ARA.pdf|2017|Guerrillas
Ejército De Liberación Nacional|NS N° 009-17 a IR N° 031-12 Saravena - ARA.pdf|2017|Guerrillas
Recl|NS N° 009-17 a IR N° 031-12 Saravena - ARA.pdf|2017|
Ejército De Liberación Nacional|NS N° 009-17 a IR N° 031-12 Saravena - ARA.pdf|2017|Guerrillas
Secretaría De Educación Prevención Y Protección Código Pp|NS N° 010-17 a IR N° 019-14 La Unión - VAL.pdf|2017|
Rurales Emprendedores|NS N° 010-17 a IR N° 019-14 La Unión - VAL.pdf|2017|
Constru|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|Pequeños Grupos Ilegales
Formu Ló|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|
Acc Ión Integral|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|
Ejército De Liberación Nacional|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|Guerrillas
Honorabl|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|
Corte Constitucional4|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|
Recluta|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|
Autodefensas Unidas De Colombia|NS N° 011-17 a IR N° 029-14 Arauca - ARA.pdf|2017|Paramilitares
Subdirección De Asistencia Técnica|NS N° 012-17 a IR N° 008-16 Puerto Asís-PUT.pdf|2017|
Paisas|NS N° 013-17 a IR N° 016-11A.I. Arenal, Norosí, Tiquisio-BOL.pdf|2017|Pequeños Grupos Ilegales
Autodefensas Gaitanistas De Colombia|NS N° 013-17 a IR N° 016-11A.I. Arenal, Norosí, Tiquisio-BOL.pdf|2017|Nuevos Paramilitares (Narco-Para)
Ejército De Liberación Nacional|NS N° 013-17 a IR N° 016-11A.I. Arenal, Norosí, Tiquisio-BOL.pdf|2017|Guerrillas
Jóvenes Q Ue|NS N° 013-17 a IR N° 016-11A.I. Arenal, Norosí, Tiquisio-BOL.pdf|2017|
Comités|NS N° 013-17 a IR N° 016-11A.I. Arenal, Norosí, Tiquisio-BOL.pdf|2017|
Autodefensas Gaitanistas De Colombia|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Nuevos Paramilitares (Narco-Para)
Grupos Posdesmovilización|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Nuevos Paramilitares (Narco-Para)
Grupos Posdesmovilización De Las A Uc|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|
Frente Primero De Las Farc|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Disidensias FARC
Autodefensas Unidas De Colombia|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Paramilitares
Autodefensas Gaitanistas De Colombia|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Nuevos Paramilitares (Narco-Para)
Estado|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|
Frente Primero|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Disidensias FARC
Séptimo|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|NS N° 014-17 a IR N° 013-17 La Macarena-META.pdf|2017|Guerrillas
Nacional De Bienestar Familiar|Informe de Seguimiento AT 001-18 Suarez.pdf|2018|
Con|Informe de Seguimiento AT 01-17 Cartagena.pdf|2018|
Consejo Comunitario|Informe de Seguimiento AT 01-17 Cartagena.pdf|2018|
Consejo Comunitario Señora|Informe de Seguimiento AT 01-17 Cartagena.pdf|2018|
Unidades Mólil S|Informe de Seguimiento AT 01-17 Cartagena.pdf|2018|
Unidad Comunitaria|Informe de Seguimiento AT 01-17 Cartagena.pdf|2018|
Grupo Armado Ilegal|Informe de Seguimiento AT 012-18 Rio Quito.pdf|2018|
Consejos Comunitarios De Paimadó Villaconto|Informe de Seguimiento AT 012-18 Rio Quito.pdf|2018|
Oit|Informe de Seguimiento AT 012-18 Rio Quito.pdf|2018|
Derecho Internacional Humanitario La Institución Educativa|Informe de Seguimiento AT 012-18 Rio Quito.pdf|2018|
Instituto Colombiano De Bienestar Familiar No Reporta Información Ciprunna No Reporta Información · Agencia Nacional De Infraestructura No|Informe de Seguimiento  AT 003-19  ANTIOQUIA Caucasia, el bagre, zaragoza.pdf|2019|
Información Unidad Nacional De Protección 18|Informe de Seguimiento  AT 003-19  ANTIOQUIA Caucasia, el bagre, zaragoza.pdf|2019|
Bandas Criminales|Informe de Seguimiento  AT 020-18  ATLÁNTICO- Soledad, Malambo, galapa y Puerto Colombia.pdf|2019|Nuevos Paramilitares (Narco-Para)
Instituto De Los Niños Pertenecientes|Informe de Seguimiento  AT 020-18  ATLÁNTICO- Soledad, Malambo, galapa y Puerto Colombia.pdf|2019|
Metropolitana|Informe de Seguimiento  AT 020-18  ATLÁNTICO- Soledad, Malambo, galapa y Puerto Colombia.pdf|2019|
Grupos Armados Posdesmovilizacion|Informe de Seguimiento  AT 020-18  ATLÁNTICO- Soledad, Malambo, galapa y Puerto Colombia.pdf|2019|
Acción  Red Unidos|Informe de Seguimiento  AT 020-18  ATLÁNTICO- Soledad, Malambo, galapa y Puerto Colombia.pdf|2019|
Águilas Negras|Informe de Seguimiento  AT 062-18  CUNDINAMARCA- Soacha.pdf|2019|Nuevos Paramilitares (Narco-Para)
Delincuencia Organizados|Informe de Seguimiento  AT 062-18  CUNDINAMARCA- Soacha.pdf|2019|
Comuna 1|Informe de Seguimiento  AT 062-18  CUNDINAMARCA- Soacha.pdf|2019|
Aj Iso 9001 2015 Bureau Veritas Certification Defensoría Del Pueblo|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Comité Distrital De Prevención|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Seguridad De Personas|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Gestión Para El Restablecimiento De Derechos  Protección|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Seguridad De|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Nodo Técnico|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Nodo Para La Prevención Del Reclutamiento|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Policía Metropolitana|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Subdirecciones|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Integración Social|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Usme|Informe de Seguimiento  AT 086-18  BOGOTÁ D.C.pdf|2019|
Orden|Informe de Seguimiento AT 001-19  CAQUETÁ- San vicente del caguán.pdf|2019|
Agencia Colombiana Para Reincorporación Y Normalización|Informe de Seguimiento AT 001-19  CAQUETÁ- San vicente del caguán.pdf|2019|
Comisión Lntersectorial|Informe de Seguimiento AT 001-19  CAQUETÁ- San vicente del caguán.pdf|2019|
Riesgo No|Informe de Seguimiento AT 001-19  CAQUETÁ- San vicente del caguán.pdf|2019|
Batallón Cazadores|Informe de Seguimiento AT 001-19  CAQUETÁ- San vicente del caguán.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 006-18  ARAUCA- Saravena.pdf|2019|Guerrillas
Constru|Informe de Seguimiento AT 008-18  Cundinamarca, Guaduas y chaguani.pdf|2019|Pequeños Grupos Ilegales
Dirección De Ddhh Del Ministerio Del Interior|Informe de Seguimiento AT 008-18  Cundinamarca, Guaduas y chaguani.pdf|2019|
Rastrojos|Informe de Seguimiento AT 010-18  CESAR- Pailitas, Pelaya, Curumaní y Chimichagua.pdf|2019|Nuevos Paramilitares (Narco-Para)
Constru|Informe de Seguimiento AT 010-18  CESAR- Pailitas, Pelaya, Curumaní y Chimichagua.pdf|2019|Pequeños Grupos Ilegales
Sen A|Informe de Seguimiento AT 010-18  CESAR- Pailitas, Pelaya, Curumaní y Chimichagua.pdf|2019|
Adm Inistració N Municipa L|Informe de Seguimiento AT 010-18  CESAR- Pailitas, Pelaya, Curumaní y Chimichagua.pdf|2019|
Grupo Armado Ilegal|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Clan Del Golfo|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|Nuevos Paramilitares (Narco-Para)
Constru|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|Pequeños Grupos Ilegales
Pueblo4|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|Guerrillas
Zodes Panceguitas|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Agencia|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Centros · De Desarrollo Infantil|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Comunitarios De Bienestar|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|Guerrillas
Ese Montecristo|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Registraduría Nacional Del Estado Civil|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|Guerrillas
Fondo De Adaptación|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Plantilla|Informe de Seguimiento AT 010-19 BOLIVAR Achi, Montecristo, San jacinto del Cauca.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|Guerrillas
Autodefensas Gaitanistas De Colombia|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|Nuevos Paramilitares (Narco-Para)
Ejército De Liberación Nacional|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|Guerrillas
Ejército De Liberación Nacional|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|Guerrillas
Auc Autodefensas Gaitanistas De Colombia|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Corporación Autónoma Regional Del Chocó|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Unidad Nacional De Protección 03 De Abril|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Dirección Para La Acción 1Ntegral Contra Minas Antipersonal  Descontamina Colombia|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Alcaldía|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Chocó Social|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
At 01719 De Bojayá|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Gobernación Ni La Ciprunna|Informe de Seguimiento AT 013-19   CHOCÓ, Cértegui.pdf|2019|
Ministerio De Defensa 26 De Abril|Informe de seguimiento AT 017-19 CHOCÓ - Bojayá.pdf|2019|
Oureau|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Pueb Scolar|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Centros De Desarro Llo Integral De Pueblo Bello|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Promov Er|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Secretaría De Salud Y Deportes|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Registraduría Nacional Del Estado Civil|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Departament|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Prosperidad Social|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Honda Palmarito|Informe de Seguimiento AT 018-19  CESAR- Pueblo Bello.pdf|2019|
Ctjt|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|
Oficina De Gestión Social|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|
Instituto|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|
Ctjt|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Instituto|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Ejército De Liberación Nacional|Informe de Seguimiento AT 019-19  BOLÍVAR - Morales.pdf|2019|Guerrillas
Constru|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|Pequeños Grupos Ilegales
Infancia|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|
Adolescencia Y Fortalecimiento Familiar|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|
Organización Femenina Popular|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento AT 021-18  ANTIOQUIA- Cantagallo-Bolívar y Yondó.pdf|2019|Guerrillas
Constru|Informe de Seguimiento AT 024-18  PUTUMAYO Puerto leguizamo.pdf|2019|Pequeños Grupos Ilegales
Reparación Integral A Las Víctimas|Informe de Seguimiento AT 024-18  PUTUMAYO Puerto leguizamo.pdf|2019|
Instituto Colombiano De Bienestar Familiar  Icbf Unidad Nacional Del Protección|Informe de Seguimiento AT 024-18  PUTUMAYO Puerto leguizamo.pdf|2019|
Gaos|Informe de Seguimiento AT 024-18  PUTUMAYO Puerto leguizamo.pdf|2019|
Autodefensas Unidas De Colombia|Informe de Seguimiento AT 030-18  Bogotá D.C- Ciudad Bolívar- Oficio subsumiendo dicha Alerta.pdf|2019|Paramilitares
Ejército De Liberación Nacional|Informe de Seguimiento AT 030-18  Bogotá D.C- Ciudad Bolívar- Oficio subsumiendo dicha Alerta.pdf|2019|Guerrillas
Lntimidació Nen|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Ati|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Plantilla Vige|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Administración Distrital|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Ferias De Servicios|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Unidad Na|Informe de Seguimiento AT 030-18 Bogotá, Ciudad Bolivar.pdf|2019|
Ejército De Liberación Nacional|Informe de Seguimiento AT 043-18 Risaralda, Pueblo Rico.pdf|2019|Guerrillas
Frente De Guerra Occidental|Informe de Seguimiento AT 043-18 Risaralda, Pueblo Rico.pdf|2019|Disidensias FARC
Ejército De Liberación Nacional|Informe de Seguimiento AT 043-18 Risaralda, Pueblo Rico.pdf|2019|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento AT 043-18 Risaralda, Pueblo Rico.pdf|2019|Guerrillas
Bandas Criminales|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|Nuevos Paramilitares (Narco-Para)
Constru|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|Pequeños Grupos Ilegales
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|Guerrillas
Ejercito|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Grupos Armados Llegales4• A|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Mia|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Garantías De No Repetición|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Polic|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Grupos ·Armados Ilegales|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Salud Y Educación|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Comunidad Afro|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Planes|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Desarrollo De Gestiones Para El Mejoramiento De La Calidad De Vida|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Estrategia Unidos|Informe de Seguimiento AT 049-18  META- Acacías, Granada y San Martín de los Llanos.pdf|2019|
Consejos De Seguridad|Informe de Seguimiento AT 063-18  HUILA- Algeciras.pdf|2019|
Comité Técnico Educativo|Informe de Seguimiento AT 063-18  HUILA- Algeciras.pdf|2019|
Constru|Informe de Seguimiento AT 066-18  CHOCÓ - San José del Palmar.pdf|2019|Pequeños Grupos Ilegales
Gobernación Departamental Del Chocó|Informe de Seguimiento AT 066-18  CHOCÓ - San José del Palmar.pdf|2019|
Gobernación Departamental|Informe de Seguimiento AT 066-18  CHOCÓ - San José del Palmar.pdf|2019|
Consejos Com|Informe de Seguimiento AT 067-18 CAUCA-Caloto y Corinto - con ampliacion del  Escenario de Riesgo.pdf|2019|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento AT 067-18 CAUCA-Caloto y Corinto - con ampliacion del  Escenario de Riesgo.pdf|2019|Guerrillas
Comité Técnico De Prevención|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Agencia Para La Reincorporación Y Normalización|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Alcaldía Y Policía|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Escuelas De Formación Artística|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Comité Lntersectorial De|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Utilización De|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
As Móviles|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Ia|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Centros Integrados De Información|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Inteligencia|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Indígena Zenú|Informe de Seguimiento AT 076-18 SANTANDER- Barrancabermeja.pdf|2019|
Prevención1• No|Informe de Seguimiento AT 083-18  CÓRDOBA- Tierralta, Montelíbano y Puerto Libertador.pdf|2019|
Gobernación El Icbf|Informe de Seguimiento AT 083-18  CÓRDOBA- Tierralta, Montelíbano y Puerto Libertador.pdf|2019|
Instituto Colombiano De Bienestar Familiar 15May2019|Informe de Seguimiento AT 085-18  VALLE DEL CAUCA- Cali.pdf|2019|
Secretaria De Seguridad Y Justicia De La Alcaldía De Cali|Informe de Seguimiento AT 085-18  VALLE DEL CAUCA- Cali.pdf|2019|
Seguridad De Personas|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Adolescentes Y Mujeres|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Grupo De Protección A La Infancia|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Juventud 2019|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Secretaría De Transparencia De La Presidencia|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Subdirección De Juventud De La Sdis|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Proceso Administrativo De Restablecimiento De Derechos De Las Víctimas De Carrera 9|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Policía Metropolitana De Bogotá|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Bosa|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Vinculación|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Grupos Armados De Crimen Organizado|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|Pequeños Grupos Ilegales
Grupos Armados Parte|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Disidencias Farc|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Ejército De Liberación Nacional|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|Guerrillas
Grupos Armados De Crimen Organizado|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|Pequeños Grupos Ilegales
Grupos Armados Parte|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Seguridad De Las Personas|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Grupos Y Comunidades|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Comité Distrital De Derechos Humanos|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Comité Distrital De Prevención|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Grupos Armados Parte|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Grupo De P Rotección A La Infancia|Informe  de Seguimiento AT 023-19 Bogotá. D.C.pdf|2020|
Constru|Informe de  Seguimiento AT 061-18. - SUCRE - San Onofre.pdf|2020|Pequeños Grupos Ilegales
Protección|Informe de  Seguimiento AT 061-18. - SUCRE - San Onofre.pdf|2020|
A T|Informe de  Seguimiento AT 061-18. - SUCRE - San Onofre.pdf|2020|
Secretaria De Salud Y Educ|Informe de  Seguimiento AT 061-18. - SUCRE - San Onofre.pdf|2020|
Comité Municipal De Prevención Y Protección|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|
Comité De Prevención Del Reclutamiento|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|
Facciones Disidentes De La Ex Farc|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|Guerrillas
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|Guerrillas
Frente 10° Martín Villa|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|
Ejército De Liberación Nacional|Informe de Seguimiento  AT 081-18 ARAUCA - Arauca.pdf|2020|Guerrillas
Veritas Ctilicalien Entidad Resnuesta Lnstttucfonal Ministerio|Informe de Seguimiento AT  025-19 CHOCÓ  - Litoral de San Juan.pdf|2020|
Unidad Nacional De Protección 18|Informe de Seguimiento AT  025-19 CHOCÓ  - Litoral de San Juan.pdf|2020|
